,type,id,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.is_promo,attributes.line_score,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id
447,projection,1127877,2023-03-07T12:00:00-05:00,,LAL,,,,False,38.5,Fantasy Score,355,True,2023-03-07T22:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T12:28:27-05:00,,league,7,new_player,10772,projection_type,1,stat_type,14
448,projection,1127945,2023-03-07T12:00:00-05:00,,LAL,,,,False,1.5,Single Stat,357,True,2023-03-07T22:10:00-05:00,Blks+Stls,pre_game,,2023-03-07T12:34:58-05:00,,league,7,new_player,2028,projection_type,2,stat_type,105
449,projection,1127878,2023-03-07T12:00:00-05:00,,LAL,,,,False,34.5,Fantasy Score,357,True,2023-03-07T22:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T15:34:15-05:00,,league,7,new_player,2028,projection_type,1,stat_type,14
450,projection,1128053,2023-03-07T12:00:00-05:00,,LAL,,,,False,20.5,Single Stat,359,True,2023-03-07T22:10:00-05:00,Pts+Rebs,pre_game,,2023-03-07T12:55:01-05:00,,league,7,new_player,57196,projection_type,2,stat_type,243
451,projection,1128055,2023-03-07T12:00:00-05:00,,LAL,,,,False,11.5,Single Stat,359,True,2023-03-07T22:10:00-05:00,Rebs+Asts,pre_game,,2023-03-07T12:54:27-05:00,,league,7,new_player,57196,projection_type,2,stat_type,245
452,projection,1128050,2023-03-07T12:00:00-05:00,,LAL,,,,False,8.5,Single Stat,359,True,2023-03-07T22:10:00-05:00,Rebounds,pre_game,,2023-03-07T12:54:00-05:00,,league,7,new_player,57196,projection_type,2,stat_type,22
453,projection,1128052,2023-03-07T12:00:00-05:00,,LAL,,,,False,23.0,Single Stat,359,True,2023-03-07T22:10:00-05:00,Pts+Rebs+Asts,pre_game,,2023-03-07T12:52:29-05:00,,league,7,new_player,57196,projection_type,2,stat_type,106
454,projection,1128049,2023-03-07T12:00:00-05:00,,LAL,,,,False,11.0,Single Stat,359,True,2023-03-07T22:10:00-05:00,Points,pre_game,,2023-03-07T12:50:31-05:00,,league,7,new_player,57196,projection_type,2,stat_type,19
455,projection,1127879,2023-03-07T12:00:00-05:00,,LAL,,,,False,30.0,Fantasy Score,359,True,2023-03-07T22:10:00-05:00,Fantasy Score,pre_game,,2023-03-07T12:29:58-05:00,,league,7,new_player,57196,projection_type,1,stat_type,14
456,projection,1128054,2023-03-07T12:00:00-05:00,,LAL,,,,False,14.5,Single Stat,359,True,2023-03-07T22:10:00-05:00,Pts+Asts,pre_game,,2023-03-07T12:55:00-05:00,,league,7,new_player,57196,projection_type,2,stat_type,244
457,projection,1128051,2023-03-07T12:00:00-05:00,,LAL,,,,False,2.5,Single Stat,359,True,2023-03-07T22:10:00-05:00,Assists,pre_game,,2023-03-07T12:49:54-05:00,,league,7,new_player,57196,projection_type,2,stat_type,20
458,projection,1128329,2023-03-07T13:17:00-05:00,,MEM,,,,False,7.5,Single Stat,375,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:07:04-05:00,,league,7,new_player,1382,projection_type,2,stat_type,68
459,projection,1128330,2023-03-07T13:17:00-05:00,,LAL,,,,False,2.5,Single Stat,376,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:07:05-05:00,,league,7,new_player,25447,projection_type,2,stat_type,68
460,projection,1128331,2023-03-07T13:17:00-05:00,,LAL,,,,False,4.0,Single Stat,377,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:07:21-05:00,,league,7,new_player,10772,projection_type,2,stat_type,68
461,projection,1128332,2023-03-07T13:17:00-05:00,,LAL,,,,False,0.5,Single Stat,378,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:06:06-05:00,,league,7,new_player,87508,projection_type,2,stat_type,68
462,projection,1128333,2023-03-07T13:17:00-05:00,,LAL,,,,False,1.5,Single Stat,379,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:10:47-05:00,,league,7,new_player,1629,projection_type,2,stat_type,68
463,projection,1128334,2023-03-07T13:17:00-05:00,,LAL,,,,False,1.5,Single Stat,380,True,2023-03-07T22:10:00-05:00,Free Throws Made,pre_game,,2023-03-07T14:09:45-05:00,,league,7,new_player,2028,projection_type,2,stat_type,68
